Wavelength (um),Spectral Radiance (W/m²/sr/μm)
16.733133133133133,6.975060083005655
16.753053053053055,6.956484087832422
16.772972972972973,6.937958400176922
16.792892892892894,6.919482936411729
16.812812812812815,6.90105761230211
16.832732732732733,6.8826823430173265
16.852652652652655,6.864357043141818
16.872572572572572,6.846081626686257
16.892492492492494,6.8278560070984815
16.91241241241241,6.809680097274285
16.932332332332333,6.79155380956808
16.952252252252254,6.773477055803466
16.972172172172172,6.7554497472836434
16.992092092092093,6.737471794801727
17.01201201201201,6.719543108650908
17.031931931931933,6.7016635986345445
17.051851851851854,6.683833174076089
17.071771771771772,6.666051743828951
17.091691691691693,6.6483192162861435
17.11161161161161,6.630635499389973
17.131531531531532,6.613000500641443
17.151451451451454,6.595414127109693
17.17137137137137,6.5778762854412225
17.191291291291293,6.560386881869051
17.21121121121121,6.5429458222217844
17.231131131131132,6.525553011932533
17.251051051051054,6.508208356047739
17.27097097097097,6.490911759235922
17.290890890890893,6.473663125796272
17.31081081081081,6.456462359667213
17.330730730730732,6.4393093644347665
17.35065065065065,6.4222040433409004
17.37057057057057,6.4051462992917285
17.390490490490492,6.388136034865633
17.41041041041041,6.371173152321296
17.43033033033033,6.354257553605576
17.45025025025025,6.3373891403613785
17.47017017017017,6.320567813935366
17.490090090090092,6.303793475385593
17.51001001001001,6.287066025489057
17.52992992992993,6.270385364749125
17.54984984984985,6.25375139340293
17.56976976976977,6.237164011428596
17.589689689689692,6.220623118552465
17.60960960960961,6.204128614256147
17.62952952952953,6.1876803977835415
17.64944944944945,6.171278368147762
17.66936936936937,6.1549224241379425
17.68928928928929,6.138612464326017
17.70920920920921,6.122348387073352
17.72912912912913,6.106130090537345
17.74904904904905,6.089957472677921
17.76896896896897,6.073830431263937
17.78888888888889,6.057748863879531
17.80880880880881,6.041712667930365
17.82872872872873,6.025721740649828
17.84864864864865,6.009775979105103
17.86856856856857,5.993875280203211
17.888488488488488,5.978019540696957
17.90840840840841,5.962208657190775
17.92832832832833,5.946442526146592
17.948248248248248,5.930721043889465
17.96816816816817,5.915044106613275
17.988088088088087,5.899411610386313
18.00800800800801,5.883823451156764
18.02792792792793,5.868279524758163
18.047847847847848,5.852779726914732
18.06776776776777,5.837323953246694
18.087687687687687,5.821912099275506
18.10760760760761,5.806544060428995
18.12752752752753,5.791219732046485
18.147447447447448,5.7759390093837855
18.16736736736737,5.760701787618178
18.187287287287287,5.7455079618533
18.207207207207208,5.730357427123973
18.22712712712713,5.715250078400977
18.247047047047047,5.700185810595767
18.26696696696697,5.685164518565084
18.286886886886887,5.670186097115561
18.306806806806808,5.65525044100823
18.326726726726726,5.640357444962989
18.346646646646647,5.62550700366301
18.36656656656657,5.610699011759051
18.386486486486486,5.595933363873776
18.406406406406408,5.581209954605946
18.426326326326325,5.5665286785346195
18.446246246246247,5.551889430223233
18.46616616616617,5.5372921042236785
18.486086086086086,5.522736595080301
18.506006006006007,5.508222797333824
18.525925925925925,5.493750605525286
18.545845845845847,5.4793199141998326
18.565765765765768,5.464930617910518
18.585685685685686,5.450582611222056
18.605605605605607,5.436275788714481
18.625525525525525,5.422010044986778
18.645445445445446,5.407785274660483
18.665365365365368,5.39360137238319
18.685285285285286,5.379458232832053
18.705205205205207,5.36535575071719
18.725125125125125,5.351293820785101
18.745045045045046,5.3372723378219655
18.764964964964967,5.323291196656975
18.784884884884885,5.309350292165529
18.804804804804807,5.295449519272454
18.824724724724724,5.281588772955163
18.844644644644646,5.267767948246722
18.864564564564564,5.25398694023896
18.884484484484485,5.240245644085443
18.904404404404406,5.2265439550044555
18.924324324324324,5.21288176828194
18.944244244244246,5.199258979274375
18.964164164164163,5.185675483411613
18.984084084084085,5.172131176199682
19.004004004004006,5.158625953223552
19.023923923923924,5.145159710149858
19.043843843843845,5.131732342729546
19.063763763763763,5.118343746800566
19.083683683683685,5.1049938182904055
19.103603603603606,5.091682453218713
19.123523523523524,5.078409547699769
19.143443443443445,5.065174997944983
19.163363363363363,5.051978700265359
19.183283283283284,5.03882055107387
19.203203203203206,5.025700446887854
19.223123123123123,5.012618284331328
19.243043043043045,4.999573960137299
19.262962962962963,4.986567371150017
19.282882882882884,4.973598414327209
19.302802802802802,4.960666986742262
19.322722722722723,4.94777298558638
19.342642642642645,4.934916308170719
19.362562562562562,4.922096851928465
19.382482482482484,4.909314514416885
19.4024024024024,4.896569193319358
19.422322322322323,4.8838607864473635
19.442242242242244,4.871189191742433
19.462162162162162,4.85855430727809
19.482082082082083,4.845956031261725
19.502002002002,4.833394262036475
19.521921921921923,4.820868898083034
19.541841841841844,4.8083798380214855
19.561761761761762,4.79592698061305
19.581681681681683,4.783510224761833
19.6016016016016,4.7711294695165405
19.621521521521522,4.758784614072156
19.641441441441444,4.746475557771604
19.66136136136136,4.734202200107376
19.681281281281283,4.721964440723107
19.7012012012012,4.709762179415184
19.721121121121122,4.697595316134253
19.741041041041044,4.685463750986751
19.76096096096096,4.673367384236396
19.780880880880883,4.661306116305651
19.8008008008008,4.649279847777151
19.820720720720722,4.637288479395117
19.84064064064064,4.625331912066751
19.86056056056056,4.613410046863568
19.880480480480482,4.601522785022777
19.9004004004004,4.589670027948545
19.92032032032032,4.5778516772133075
19.94024024024024,4.566067634559019
19.96016016016016,4.554317801898404
19.980080080080082,4.542602081316154
20.0,4.5309203750701394
