"Date/Time","Date/Time","No.1","No.2","No.3","No.4","No.5"
"Date/Time","Date/Time","above last glass","under first glass","black bottom","underside bottom","solar ins"
"","","°C","°C","°C","°C","W/m^2"
"2024-09-13 14:01:23","45548.5842939815","50.8","60.9","76.7","64.7","929.571"
"2024-09-13 14:01:24","45548.5843055556","50.8","61.0","76.7","64.7","929.330"
"2024-09-13 14:01:25","45548.5843171296","50.8","61.0","76.7","64.7","928.368"
"2024-09-13 14:01:26","45548.5843287037","50.8","61.0","76.8","64.7","929.330"
"2024-09-13 14:01:27","45548.5843402778","50.9","61.0","76.8","64.7","929.090"
"2024-09-13 14:01:28","45548.5843518519","50.9","61.0","76.8","64.7","928.849"
"2024-09-13 14:01:29","45548.5843634259","50.9","61.0","76.8","64.7","928.849"
"2024-09-13 14:01:30","45548.5843750000","50.9","61.0","76.8","64.7","929.090"
"2024-09-13 14:01:31","45548.5843865741","51.0","61.0","76.8","64.7","929.571"
"2024-09-13 14:01:32","45548.5843981481","50.9","61.0","76.8","64.7","929.811"
"2024-09-13 14:01:33","45548.5844097222","51.0","61.0","76.8","64.7","929.811"
"2024-09-13 14:01:34","45548.5844212963","51.0","61.0","76.8","64.7","930.292"
"2024-09-13 14:01:35","45548.5844328704","51.0","61.0","76.8","64.7","930.533"
"2024-09-13 14:01:36","45548.5844444444","51.0","61.0","76.8","64.7","929.811"
"2024-09-13 14:01:37","45548.5844560185","51.0","61.0","76.8","64.7","929.811"
"2024-09-13 14:01:38","45548.5844675926","51.0","61.0","76.8","64.7","930.052"
"2024-09-13 14:01:39","45548.5844791667","51.1","61.0","76.8","64.7","930.052"
"2024-09-13 14:01:40","45548.5844907407","51.1","61.0","76.8","64.8","930.052"
"2024-09-13 14:01:41","45548.5845023148","51.2","61.0","76.8","64.8","930.052"
"2024-09-13 14:01:42","45548.5845138889","51.2","61.0","76.8","64.8","929.811"
"2024-09-13 14:01:43","45548.5845254630","51.3","61.0","76.8","64.8","930.292"
"2024-09-13 14:01:44","45548.5845370370","51.3","61.0","76.8","64.8","930.292"
"2024-09-13 14:01:45","45548.5845486111","51.4","61.0","76.8","64.8","930.052"
"2024-09-13 14:01:46","45548.5845601852","51.4","61.1","76.8","64.8","929.571"
"2024-09-13 14:01:47","45548.5845717593","51.5","61.1","76.9","64.8","930.052"
"2024-09-13 14:01:48","45548.5845833333","51.5","61.1","76.9","64.8","929.811"
"2024-09-13 14:01:49","45548.5845949074","51.5","61.1","76.9","64.8","930.292"
"2024-09-13 14:01:50","45548.5846064815","51.6","61.1","76.9","64.8","930.533"
"2024-09-13 14:01:51","45548.5846180556","51.6","61.1","76.9","64.9","930.052"
"2024-09-13 14:01:52","45548.5846296296","51.6","61.1","76.9","64.9","929.571"
"2024-09-13 14:01:53","45548.5846412037","51.7","61.1","76.9","64.9","929.571"
"2024-09-13 14:01:54","45548.5846527778","51.7","61.0","76.8","64.8","929.811"
"2024-09-13 14:01:55","45548.5846643519","51.8","61.0","76.8","64.8","929.571"
"2024-09-13 14:01:56","45548.5846759259","51.8","61.0","76.8","64.8","928.849"
"2024-09-13 14:01:57","45548.5846875000","51.9","61.0","76.8","64.8","929.811"
"2024-09-13 14:01:58","45548.5846990741","51.9","61.0","76.8","64.8","930.052"
"2024-09-13 14:01:59","45548.5847106481","52.0","61.0","76.8","64.8","929.330"
"2024-09-13 14:02:00","45548.5847222222","52.0","61.0","76.8","64.8","929.330"
"2024-09-13 14:02:01","45548.5847337963","52.0","61.0","76.8","64.8","930.052"
"2024-09-13 14:02:02","45548.5847453704","52.0","61.0","76.8","64.8","930.773"
"2024-09-13 14:02:03","45548.5847569444","52.0","61.0","76.8","64.9","930.292"
"2024-09-13 14:02:04","45548.5847685185","52.0","61.0","76.8","64.9","930.292"
"2024-09-13 14:02:05","45548.5847800926","52.0","61.0","76.8","64.9","930.773"
"2024-09-13 14:02:06","45548.5847916667","51.9","61.0","76.8","64.9","931.254"
"2024-09-13 14:02:07","45548.5848032407","51.9","61.0","76.8","64.9","931.495"
"2024-09-13 14:02:08","45548.5848148148","51.9","61.0","76.8","64.9","931.014"
"2024-09-13 14:02:09","45548.5848263889","51.9","61.0","76.8","64.9","931.014"
"2024-09-13 14:02:10","45548.5848379630","51.9","61.0","76.8","64.9","931.014"
"2024-09-13 14:02:11","45548.5848495370","51.8","61.0","76.8","64.9","930.533"
"2024-09-13 14:02:12","45548.5848611111","51.8","61.0","76.8","64.9","930.773"
"2024-09-13 14:02:13","45548.5848726852","51.8","61.0","76.8","64.9","931.254"
"2024-09-13 14:02:14","45548.5848842593","51.8","61.0","76.8","64.9","931.254"
"2024-09-13 14:02:15","45548.5848958333","51.7","61.0","76.8","64.9","931.254"
"2024-09-13 14:02:16","45548.5849074074","51.7","61.0","76.8","64.9","931.495"
"2024-09-13 14:02:17","45548.5849189815","51.7","61.0","76.9","64.9","931.495"
"2024-09-13 14:02:18","45548.5849305556","51.6","61.0","76.9","64.9","931.254"
"2024-09-13 14:02:19","45548.5849421296","51.6","61.1","76.9","64.9","931.014"
"2024-09-13 14:02:20","45548.5849537037","51.6","61.0","76.9","64.9","930.773"
"2024-09-13 14:02:21","45548.5849652778","51.5","61.1","76.9","64.9","930.773"
"2024-09-13 14:02:22","45548.5849768519","51.5","61.1","76.9","64.9","931.735"
"2024-09-13 14:02:23","45548.5849884259","51.4","61.1","76.9","64.9","931.254"
"2024-09-13 14:02:24","45548.5850000000","51.4","61.1","76.9","64.9","931.495"
"2024-09-13 14:02:25","45548.5850115741","51.4","61.1","76.9","64.9","931.254"
"2024-09-13 14:02:26","45548.5850231481","51.3","61.1","76.9","64.9","930.773"
"2024-09-13 14:02:27","45548.5850347222","51.3","61.1","76.9","64.9","930.292"
"2024-09-13 14:02:28","45548.5850462963","51.3","61.1","76.9","64.9","930.773"
"2024-09-13 14:02:29","45548.5850578704","51.3","61.1","76.9","64.9","931.254"
"2024-09-13 14:02:30","45548.5850694444","51.2","61.1","76.9","64.9","931.014"
"2024-09-13 14:02:31","45548.5850810185","51.2","61.1","76.9","64.8","930.533"
"2024-09-13 14:02:32","45548.5850925926","51.1","61.1","76.9","64.8","930.533"
"2024-09-13 14:02:33","45548.5851041667","51.1","61.1","76.9","64.8","930.773"
"2024-09-13 14:02:34","45548.5851157407","51.1","61.1","77.0","64.8","930.292"
"2024-09-13 14:02:35","45548.5851273148","51.0","61.1","76.9","64.8","930.533"
"2024-09-13 14:02:36","45548.5851388889","51.0","61.1","77.0","64.8","929.811"
"2024-09-13 14:02:37","45548.5851504630","51.0","61.1","77.0","64.8","930.052"
"2024-09-13 14:02:38","45548.5851620370","51.0","61.1","77.0","64.8","929.811"
"2024-09-13 14:02:39","45548.5851736111","51.0","61.1","77.0","64.8","929.330"
"2024-09-13 14:02:40","45548.5851851852","51.0","61.2","77.0","64.8","929.330"
"2024-09-13 14:02:41","45548.5851967593","50.9","61.2","77.0","64.9","930.292"
"2024-09-13 14:02:42","45548.5852083333","50.9","61.2","77.0","64.9","929.330"
"2024-09-13 14:02:43","45548.5852199074","51.0","61.2","77.0","64.9","930.052"
"2024-09-13 14:02:44","45548.5852314815","51.0","61.2","77.0","64.9","930.052"
"2024-09-13 14:02:45","45548.5852430556","51.0","61.2","77.0","64.9","930.292"
"2024-09-13 14:02:46","45548.5852546296","51.0","61.2","77.0","64.9","930.052"
"2024-09-13 14:02:47","45548.5852662037","51.0","61.2","77.0","64.9","930.533"
"2024-09-13 14:02:48","45548.5852777778","51.0","61.2","77.0","64.9","930.292"
"2024-09-13 14:02:49","45548.5852893519","51.0","61.2","77.0","64.9","930.292"
"2024-09-13 14:02:50","45548.5853009259","51.0","61.2","77.0","64.9","930.052"
"2024-09-13 14:02:51","45548.5853125000","51.0","61.2","77.0","64.9","930.292"
"2024-09-13 14:02:52","45548.5853240741","51.0","61.2","77.0","64.9","930.773"
"2024-09-13 14:02:53","45548.5853356481","50.9","61.2","77.0","64.9","930.533"
"2024-09-13 14:02:54","45548.5853472222","51.0","61.2","77.0","64.9","930.773"
"2024-09-13 14:02:55","45548.5853587963","51.0","61.2","77.0","64.9","930.773"
"2024-09-13 14:02:56","45548.5853703704","51.0","61.2","77.0","64.9","931.254"
"2024-09-13 14:02:57","45548.5853819444","50.9","61.2","77.0","64.9","931.735"
"2024-09-13 14:02:58","45548.5853935185","50.8","61.1","77.0","64.8","931.495"
"2024-09-13 14:02:59","45548.5854050926","50.7","61.1","76.9","64.8","931.014"
"2024-09-13 14:03:00","45548.5854166667","50.7","61.1","77.0","64.8","930.292"
"2024-09-13 14:03:01","45548.5854282407","50.7","61.1","77.0","64.8","930.292"
"2024-09-13 14:03:02","45548.5854398148","50.6","61.1","77.0","64.8","930.292"
"2024-09-13 14:03:03","45548.5854513889","50.6","61.1","77.0","64.8","930.533"
"2024-09-13 14:03:04","45548.5854629630","50.6","61.2","77.0","64.8","930.292"
"2024-09-13 14:03:05","45548.5854745370","50.5","61.2","77.0","64.8","930.292"
"2024-09-13 14:03:06","45548.5854861111","50.5","61.2","77.0","64.8","930.052"
"2024-09-13 14:03:07","45548.5854976852","50.5","61.2","77.0","64.8","930.052"
"2024-09-13 14:03:08","45548.5855092593","50.4","61.2","77.0","64.8","930.533"
"2024-09-13 14:03:09","45548.5855208333","50.4","61.2","77.0","64.8","930.052"
"2024-09-13 14:03:10","45548.5855324074","50.4","61.2","77.0","64.8","929.571"
"2024-09-13 14:03:11","45548.5855439815","50.4","61.2","77.0","64.8","929.330"
"2024-09-13 14:03:12","45548.5855555556","50.3","61.2","77.0","64.8","928.849"
"2024-09-13 14:03:13","45548.5855671296","50.3","61.2","77.0","64.8","928.609"
"2024-09-13 14:03:14","45548.5855787037","50.3","61.2","77.0","64.8","927.647"
"2024-09-13 14:03:15","45548.5855902778","50.3","61.2","77.0","64.8","927.887"
"2024-09-13 14:03:16","45548.5856018519","50.4","61.2","77.0","64.8","927.647"
"2024-09-13 14:03:17","45548.5856134259","50.4","61.2","77.0","64.8","927.647"
"2024-09-13 14:03:18","45548.5856250000","50.4","61.2","77.0","64.8","927.647"
"2024-09-13 14:03:19","45548.5856365741","50.4","61.2","77.0","64.9","927.166"
"2024-09-13 14:03:20","45548.5856481481","50.5","61.2","77.0","64.9","927.406"
"2024-09-13 14:03:21","45548.5856597222","50.5","61.2","77.0","64.9","927.406"
"2024-09-13 14:03:22","45548.5856712963","50.5","61.2","77.0","64.9","927.406"
"2024-09-13 14:03:23","45548.5856828704","50.5","61.2","77.0","64.9","926.685"
"2024-09-13 14:03:24","45548.5856944444","50.6","61.2","77.1","64.9","927.887"
"2024-09-13 14:03:25","45548.5857060185","50.6","61.2","77.1","64.9","927.406"
"2024-09-13 14:03:26","45548.5857175926","50.6","61.2","77.1","64.9","927.887"
"2024-09-13 14:03:27","45548.5857291667","50.6","61.3","77.1","64.9","927.647"
"2024-09-13 14:03:28","45548.5857407407","50.7","61.3","77.1","64.9","927.887"
"2024-09-13 14:03:29","45548.5857523148","50.7","61.3","77.1","64.9","928.128"
"2024-09-13 14:03:30","45548.5857638889","50.7","61.3","77.1","64.9","927.887"
"2024-09-13 14:03:31","45548.5857754630","50.8","61.3","77.1","64.9","928.368"
"2024-09-13 14:03:32","45548.5857870370","50.7","61.2","77.0","64.8","928.609"
"2024-09-13 14:03:33","45548.5857986111","50.7","61.2","77.0","64.8","929.090"
"2024-09-13 14:03:34","45548.5858101852","50.7","61.2","77.0","64.8","928.849"
"2024-09-13 14:03:35","45548.5858217593","50.7","61.2","77.0","64.8","928.609"
"2024-09-13 14:03:36","45548.5858333333","50.7","61.2","77.0","64.8","928.849"
"2024-09-13 14:03:37","45548.5858449074","50.7","61.2","77.0","64.8","929.330"
"2024-09-13 14:03:38","45548.5858564815","50.7","61.2","77.0","64.9","928.609"
"2024-09-13 14:03:39","45548.5858680556","50.7","61.2","77.0","64.9","928.609"
"2024-09-13 14:03:40","45548.5858796296","50.7","61.2","77.0","64.8","928.368"
"2024-09-13 14:03:41","45548.5858912037","50.7","61.2","77.0","64.9","929.090"
"2024-09-13 14:03:42","45548.5859027778","50.7","61.2","77.0","64.9","929.330"
"2024-09-13 14:03:43","45548.5859143519","50.7","61.2","77.0","64.9","929.330"
"2024-09-13 14:03:44","45548.5859259259","50.7","61.2","77.0","64.9","929.090"
"2024-09-13 14:03:45","45548.5859375000","50.7","61.2","77.1","64.9","929.090"
"2024-09-13 14:03:46","45548.5859490741","50.7","61.2","77.1","64.9","929.811"
"2024-09-13 14:03:47","45548.5859606481","50.7","61.2","77.1","64.9","930.052"
"2024-09-13 14:03:48","45548.5859722222","50.6","61.2","77.1","64.9","929.811"
"2024-09-13 14:03:49","45548.5859837963","50.6","61.3","77.1","64.9","929.330"
"2024-09-13 14:03:50","45548.5859953704","50.6","61.2","77.1","64.9","929.571"
"2024-09-13 14:03:51","45548.5860069444","50.6","61.3","77.1","64.9","928.849"
"2024-09-13 14:03:52","45548.5860185185","50.6","61.3","77.1","64.9","929.090"
"2024-09-13 14:03:53","45548.5860300926","50.6","61.3","77.1","64.9","928.609"
"2024-09-13 14:03:54","45548.5860416667","50.6","61.3","77.1","64.9","928.609"
"2024-09-13 14:03:55","45548.5860532407","50.6","61.3","77.1","64.9","928.849"
"2024-09-13 14:03:56","45548.5860648148","50.5","61.3","77.1","64.9","928.368"
"2024-09-13 14:03:57","45548.5860763889","50.5","61.3","77.1","64.9","928.128"
"2024-09-13 14:03:58","45548.5860879630","50.5","61.3","77.1","64.9","928.368"
"2024-09-13 14:03:59","45548.5860995370","50.5","61.3","77.1","64.9","927.887"
"2024-09-13 14:04:00","45548.5861111111","50.5","61.3","77.1","64.9","927.647"
"2024-09-13 14:04:01","45548.5861226852","50.5","61.3","77.1","64.9","927.647"
"2024-09-13 14:04:02","45548.5861342593","50.4","61.2","77.0","64.8","927.406"
"2024-09-13 14:04:03","45548.5861458333","50.4","61.2","77.0","64.8","927.166"
"2024-09-13 14:04:04","45548.5861574074","50.4","61.2","77.0","64.8","926.685"
"2024-09-13 14:04:05","45548.5861689815","50.3","61.2","77.0","64.8","927.406"
"2024-09-13 14:04:06","45548.5861805556","50.3","61.2","77.0","64.8","927.887"
"2024-09-13 14:04:07","45548.5861921296","50.3","61.2","77.0","64.8","928.609"
"2024-09-13 14:04:08","45548.5862037037","50.2","61.2","77.1","64.8","928.849"
"2024-09-13 14:04:09","45548.5862152778","50.2","61.2","77.1","64.8","928.849"
"2024-09-13 14:04:10","45548.5862268519","50.1","61.3","77.0","64.6","928.368"
"2024-09-13 14:04:11","45548.5862384259","50.0","61.2","76.9","64.2","928.368"
"2024-09-13 14:04:12","45548.5862500000","49.8","61.2","76.7","63.7","927.887"
"2024-09-13 14:04:13","45548.5862615741","49.6","61.2","76.3","63.4","927.647"
"2024-09-13 14:04:14","45548.5862731481","49.0","61.1","75.9","63.1","920.672"
"2024-09-13 14:04:15","45548.5862847222","48.4","61.0","75.6","62.7","242.674"
"2024-09-13 14:04:16","45548.5862962963","48.4","61.0","75.4","61.7","21.8864"
"2024-09-13 14:04:17","45548.5863078704","48.4","61.0","75.3","60.2","20.6838"
"2024-09-13 14:04:18","45548.5863194444","48.3","61.0","75.2","59.3","19.4813"
"2024-09-13 14:04:19","45548.5863310185","48.3","61.0","75.0","58.9","19.2408"
"2024-09-13 14:04:20","45548.5863425926","48.3","61.0","74.9","58.6","18.7597"
"2024-09-13 14:04:21","45548.5863541667","48.4","61.0","74.9","58.4","21.1648"
"2024-09-13 14:04:22","45548.5863657407","48.5","61.0","74.9","58.3","27.8991"
"2024-09-13 14:04:23","45548.5863773148","48.4","61.0","74.8","58.2","20.6838"
"2024-09-13 14:04:24","45548.5863888889","48.2","60.9","74.7","58.0","16.8357"
"2024-09-13 14:04:25","45548.5864004630","48.1","60.8","74.7","57.9","16.5951"
"2024-09-13 14:04:26","45548.5864120370","48.0","60.8","74.6","57.8","18.2787"
"2024-09-13 14:04:27","45548.5864236111","47.9","60.8","74.6","57.8","24.2915"
"2024-09-13 14:04:28","45548.5864351852","47.7","60.8","74.6","57.7","21.6459"
"2024-09-13 14:04:29","45548.5864467593","47.4","60.8","74.5","57.7","19.4813"
"2024-09-13 14:04:30","45548.5864583333","47.2","60.8","74.5","57.6","19.7218"
"2024-09-13 14:04:31","45548.5864699074","47.1","60.8","74.5","57.6","20.6838"
"2024-09-13 14:04:32","45548.5864814815","46.9","60.7","74.4","57.5","132.761"
"2024-09-13 14:04:33","45548.5864930556","46.6","60.7","74.4","57.5","449.272"
"2024-09-13 14:04:34","45548.5865046296","46.6","60.7","74.3","57.4","681.605"
"2024-09-13 14:04:35","45548.5865162037","46.7","60.7","74.3","57.4","576.021"
"2024-09-13 14:04:36","45548.5865277778","46.6","60.7","74.2","57.3","883.393"
"2024-09-13 14:04:37","45548.5865393519","46.6","60.7","74.2","57.2","948.812"
"2024-09-13 14:04:38","45548.5865509259","46.8","60.6","74.2","57.2","1012.06"
"2024-09-13 14:04:39","45548.5865625000","46.9","60.5","74.0","57.1","1005.09"
"2024-09-13 14:04:40","45548.5865740741","47.0","60.5","74.0","57.0","1007.73"
"2024-09-13 14:04:41","45548.5865856481","47.2","60.5","73.9","57.0","1001.72"
"2024-09-13 14:04:42","45548.5865972222","47.3","60.5","73.9","56.9","975.749"
"2024-09-13 14:04:43","45548.5866087963","47.4","60.5","73.8","56.9","998.838"
"2024-09-13 14:04:44","45548.5866203704","47.5","60.5","73.8","56.9","970.698"
"2024-09-13 14:04:45","45548.5866319444","47.6","60.5","73.8","56.8","973.103"
"2024-09-13 14:04:46","45548.5866435185","47.7","60.4","73.7","56.8","976.230"
"2024-09-13 14:04:47","45548.5866550926","47.8","60.4","73.7","56.8","969.014"
"2024-09-13 14:04:48","45548.5866666667","47.8","60.4","73.6","56.7","479.576"
"2024-09-13 14:04:49","45548.5866782407","47.7","60.4","73.6","56.7","148.875"
"2024-09-13 14:04:50","45548.5866898148","47.7","60.4","73.5","56.7","856.696"
"2024-09-13 14:04:51","45548.5867013889","47.9","60.3","73.5","56.7","952.419"
"2024-09-13 14:04:52","45548.5867129630","48.0","60.3","73.4","56.6","941.115"
"2024-09-13 14:04:53","45548.5867245370","48.0","60.3","73.4","56.6","940.634"
"2024-09-13 14:04:54","45548.5867361111","48.0","60.3","73.4","56.6","953.141"
"2024-09-13 14:04:55","45548.5867476852","48.0","60.2","73.2","56.4","956.508"
"2024-09-13 14:04:56","45548.5867592593","48.0","60.1","73.2","56.4","949.052"
"2024-09-13 14:04:57","45548.5867708333","47.7","60.1","73.1","56.4","951.938"
"2024-09-13 14:04:58","45548.5867824074","47.5","60.1","73.1","56.4","969.255"
"2024-09-13 14:04:59","45548.5867939815","47.2","60.1","73.1","56.4","943.280"
"2024-09-13 14:05:00","45548.5868055556","47.0","60.0","73.0","56.4","944.723"
"2024-09-13 14:05:01","45548.5868171296","47.0","60.0","73.0","56.3","994.508"
"2024-09-13 14:05:02","45548.5868287037","46.8","60.0","73.0","56.3","990.179"
"2024-09-13 14:05:03","45548.5868402778","46.8","60.0","72.9","56.3","974.546"
"2024-09-13 14:05:04","45548.5868518519","46.9","60.0","72.9","56.3","948.571"
"2024-09-13 14:05:05","45548.5868634259","46.7","59.9","72.8","56.3","950.495"
"2024-09-13 14:05:06","45548.5868750000","46.6","59.9","72.8","56.2","949.533"
"2024-09-13 14:05:07","45548.5868865741","46.7","59.9","72.8","56.2","946.166"
"2024-09-13 14:05:08","45548.5868981481","46.8","59.9","72.7","56.2","944.723"
"2024-09-13 14:05:09","45548.5869097222","46.8","59.8","72.7","56.2","944.963"
"2024-09-13 14:05:10","45548.5869212963","46.7","59.7","72.6","56.0","944.482"
"2024-09-13 14:05:11","45548.5869328704","46.6","59.7","72.5","56.0","946.887"
"2024-09-13 14:05:12","45548.5869444444","46.7","59.7","72.5","56.0","947.849"
"2024-09-13 14:05:13","45548.5869560185","46.6","59.6","72.5","56.0","948.090"
"2024-09-13 14:05:14","45548.5869675926","46.5","59.6","72.4","56.0","625.566"
"2024-09-13 14:05:15","45548.5869791667","46.3","59.6","72.4","55.9","396.360"
"2024-09-13 14:05:16","45548.5869907407","46.2","59.6","72.4","55.9","798.733"
"2024-09-13 14:05:17","45548.5870023148","46.3","59.5","72.3","55.9","912.013"
"2024-09-13 14:05:18","45548.5870138889","46.4","59.5","72.3","55.9","913.697"
"2024-09-13 14:05:19","45548.5870254630","46.4","59.5","72.2","55.9","923.317"
"2024-09-13 14:05:20","45548.5870370370","46.6","59.5","72.2","55.9","914.419"
"2024-09-13 14:05:21","45548.5870486111","46.7","59.4","72.2","55.8","908.646"
"2024-09-13 14:05:22","45548.5870601852","46.7","59.3","72.0","55.7","907.444"
"2024-09-13 14:05:23","45548.5870717593","46.7","59.3","72.0","55.7","911.292"
"2024-09-13 14:05:24","45548.5870833333","46.8","59.2","72.0","55.7","913.697"
"2024-09-13 14:05:25","45548.5870949074","46.8","59.2","71.9","55.6","913.938"
"2024-09-13 14:05:26","45548.5871064815","46.7","59.2","71.8","55.6","913.938"
"2024-09-13 14:05:27","45548.5871180556","46.4","59.1","71.7","55.8","914.178"
"2024-09-13 14:05:28","45548.5871296296","46.1","59.1","71.5","55.7","914.659"
"2024-09-13 14:05:29","45548.5871412037","45.8","59.0","71.3","55.5","914.900"
"2024-09-13 14:05:30","45548.5871527778","45.6","59.0","71.1","55.4","914.900"
"2024-09-13 14:05:31","45548.5871643519","45.6","59.1","71.0","55.3","913.938"
"2024-09-13 14:05:32","45548.5871759259","45.6","58.9","70.9","55.1","913.938"
"2024-09-13 14:05:33","45548.5871875000","45.5","58.8","70.9","55.1","914.900"
"2024-09-13 14:05:34","45548.5871990741","45.5","58.7","70.8","54.9","914.419"
"2024-09-13 14:05:35","45548.5872106481","45.1","58.9","70.8","55.0","914.178"
"2024-09-13 14:05:36","45548.5872222222","44.7","58.9","70.6","55.0","913.938"
"2024-09-13 14:05:37","45548.5872337963","44.4","58.7","70.4","54.9","914.178"
"2024-09-13 14:05:38","45548.5872453704","44.1","58.7","70.2","54.7","913.697"
"2024-09-13 14:05:39","45548.5872569444","44.0","58.7","70.0","54.7","913.938"
"2024-09-13 14:05:40","45548.5872685185","43.8","58.4","70.0","54.7","913.457"
"2024-09-13 14:05:41","45548.5872800926","43.5","58.3","69.9","54.9","913.697"
"2024-09-13 14:05:42","45548.5872916667","43.5","58.3","69.9","54.6","913.938"
"2024-09-13 14:05:43","45548.5873032407","43.2","58.2","69.8","54.1","914.178"
"2024-09-13 14:05:44","45548.5873148148","43.0","58.1","69.8","53.8","913.938"
"2024-09-13 14:05:45","45548.5873263889","43.0","58.1","69.8","53.7","913.697"
"2024-09-13 14:05:46","45548.5873379630","43.1","58.1","69.8","53.6","913.938"
"2024-09-13 14:05:47","45548.5873495370","43.2","58.1","69.8","53.6","914.178"
"2024-09-13 14:05:48","45548.5873611111","43.2","58.0","69.6","53.5","914.659"
"2024-09-13 14:05:49","45548.5873726852","43.0","58.0","69.5","53.4","914.900"
"2024-09-13 14:05:50","45548.5873842593","43.0","57.9","69.4","53.5","914.659"
"2024-09-13 14:05:51","45548.5873958333","42.9","57.8","69.4","53.4","914.659"
"2024-09-13 14:05:52","45548.5874074074","42.9","57.9","69.3","53.5","914.659"
"2024-09-13 14:05:53","45548.5874189815","42.8","58.4","69.3","53.5","914.419"
"2024-09-13 14:05:54","45548.5874305556","42.6","58.3","69.3","53.4","914.419"
"2024-09-13 14:05:55","45548.5874421296","42.4","58.0","69.5","53.3","914.178"
"2024-09-13 14:05:56","45548.5874537037","42.3","58.0","69.6","53.2","913.216"
"2024-09-13 14:05:57","45548.5874652778","42.1","57.9","69.6","52.9","913.216"
"2024-09-13 14:05:58","45548.5874768519","42.0","58.0","69.6","52.7","913.697"
"2024-09-13 14:05:59","45548.5874884259","41.9","58.5","69.6","52.5","912.494"
"2024-09-13 14:06:00","45548.5875000000","41.9","58.3","69.7","52.3","913.216"
"2024-09-13 14:06:01","45548.5875115741","42.0","57.8","69.8","52.3","912.735"
"2024-09-13 14:06:02","45548.5875231481","42.0","57.8","69.8","52.3","913.216"
"2024-09-13 14:06:03","45548.5875347222","41.9","58.3","69.9","52.3","912.976"
"2024-09-13 14:06:04","45548.5875462963","41.9","58.3","70.0","52.4","912.735"
"2024-09-13 14:06:05","45548.5875578704","42.0","58.3","70.1","52.5","913.457"
"2024-09-13 14:06:06","45548.5875694444","42.0","58.2","70.2","52.7","913.457"
"2024-09-13 14:06:07","45548.5875810185","42.0","58.2","70.2","52.9","913.216"
"2024-09-13 14:06:08","45548.5875925926","42.0","58.2","70.3","53.0","913.697"
"2024-09-13 14:06:09","45548.5876041667","41.9","58.2","70.4","53.1","913.938"
"2024-09-13 14:06:10","45548.5876157407","41.9","58.1","70.4","53.2","913.697"
"2024-09-13 14:06:11","45548.5876273148","41.9","58.1","70.5","53.3","913.938"
"2024-09-13 14:06:12","45548.5876388889","41.9","58.1","70.5","53.4","913.697"
"2024-09-13 14:06:13","45548.5876504630","41.9","58.0","70.5","53.5","913.216"
"2024-09-13 14:06:14","45548.5876620370","41.9","57.9","70.5","53.6","913.457"
"2024-09-13 14:06:15","45548.5876736111","41.8","57.9","70.5","53.6","913.216"
"2024-09-13 14:06:16","45548.5876851852","41.8","57.9","70.5","53.7","913.938"
"2024-09-13 14:06:17","45548.5876967593","41.8","57.8","70.5","53.7","914.178"
"2024-09-13 14:06:18","45548.5877083333","41.7","57.8","70.5","53.8","914.419"
"2024-09-13 14:06:19","45548.5877199074","41.8","57.8","70.6","53.9","914.659"
"2024-09-13 14:06:20","45548.5877314815","41.7","57.8","70.6","53.9","914.659"
"2024-09-13 14:06:21","45548.5877430556","41.8","57.7","70.6","54.0","913.697"
"2024-09-13 14:06:22","45548.5877546296","41.8","57.7","70.6","54.1","913.697"
"2024-09-13 14:06:23","45548.5877662037","41.9","57.7","70.6","54.1","913.216"
"2024-09-13 14:06:24","45548.5877777778","42.0","57.7","70.6","54.2","912.735"
"2024-09-13 14:06:25","45548.5877893519","42.0","57.6","70.7","54.3","912.254"
"2024-09-13 14:06:26","45548.5878009259","42.1","57.6","70.7","54.3","912.013"
"2024-09-13 14:06:27","45548.5878125000","42.2","57.6","70.7","54.4","912.254"
"2024-09-13 14:06:28","45548.5878240741","42.1","57.5","70.6","54.4","912.494"
"2024-09-13 14:06:29","45548.5878356481","42.2","57.4","70.6","54.4","912.254"
"2024-09-13 14:06:30","45548.5878472222","42.3","57.4","70.6","54.5","912.254"
"2024-09-13 14:06:31","45548.5878587963","42.4","57.4","70.6","54.5","912.494"
"2024-09-13 14:06:32","45548.5878703704","42.4","57.4","70.6","54.6","912.254"
"2024-09-13 14:06:33","45548.5878819444","42.5","57.4","70.7","54.6","912.494"
"2024-09-13 14:06:34","45548.5878935185","42.6","57.3","70.7","54.7","912.976"
"2024-09-13 14:06:35","45548.5879050926","42.6","57.3","70.7","54.7","913.457"
"2024-09-13 14:06:36","45548.5879166667","42.7","57.3","70.7","54.8","913.697"
"2024-09-13 14:06:37","45548.5879282407","42.7","57.3","70.7","54.8","913.457"
"2024-09-13 14:06:38","45548.5879398148","42.8","57.3","70.7","54.9","914.178"
"2024-09-13 14:06:39","45548.5879513889","42.8","57.2","70.7","54.9","914.178"
"2024-09-13 14:06:40","45548.5879629630","42.9","57.2","70.7","55.0","913.697"
"2024-09-13 14:06:41","45548.5879745370","42.9","57.2","70.7","55.0","913.457"
"2024-09-13 14:06:42","45548.5879861111","42.9","57.2","70.7","55.1","913.457"
"2024-09-13 14:06:43","45548.5879976852","42.9","57.2","70.7","55.1","912.976"
"2024-09-13 14:06:44","45548.5880092593","42.9","57.1","70.7","55.2","912.976"
